path,layer,extension,line_count,size_bytes,work_package
wwi-app/wwwroot/lib/toastr/toastr.js,base-sample,js,476,17728,
wwi-app/wwwroot/lib/toastr/toastr.js.map,base-sample,map,1,25657,
wwi-app/wwwroot/lib/toastr/toastr.less,base-sample,less,302,7356,
wwi-app/wwwroot/lib/toastr/toastr.min.css,base-sample,css,1,6454,
wwi-app/wwwroot/lib/toastr/toastr.min.js,base-sample,js,2,5251,
wwi-app/wwwroot/lib/toastr/toastr.scss,base-sample,scss,201,6940,
wwi-app/wwwroot/lib/webcomponentsjs/.bower.json,base-sample,json,35,822,
wwi-app/wwwroot/lib/webcomponentsjs/.eslintrc.json,base-sample,json,11,166,
wwi-app/wwwroot/lib/webcomponentsjs/.gitattributes,base-sample,none,3,88,
wwi-app/wwwroot/lib/webcomponentsjs/.gitignore,base-sample,none,3,35,
wwi-app/wwwroot/lib/webcomponentsjs/.travis.yml,base-sample,yml,25,914,
wwi-app/wwwroot/lib/webcomponentsjs/CONTRIBUTING.md,base-sample,md,64,2501,
wwi-app/wwwroot/lib/webcomponentsjs/LICENSE.md,base-sample,md,19,1559,
wwi-app/wwwroot/lib/webcomponentsjs/README.md,base-sample,md,169,9491,
wwi-app/wwwroot/lib/webcomponentsjs/bower.json,base-sample,json,24,504,
wwi-app/wwwroot/lib/webcomponentsjs/custom-elements-es5-adapter.js,base-sample,js,16,1621,
wwi-app/wwwroot/lib/webcomponentsjs/entrypoints/custom-elements-es5-adapter-index.js,base-sample,js,16,656,
wwi-app/wwwroot/lib/webcomponentsjs/entrypoints/webcomponents-hi-ce-index.js,base-sample,js,21,855,
wwi-app/wwwroot/lib/webcomponentsjs/entrypoints/webcomponents-hi-index.js,base-sample,js,20,739,
wwi-app/wwwroot/lib/webcomponentsjs/entrypoints/webcomponents-hi-sd-ce-index.js,base-sample,js,22,1005,
wwi-app/wwwroot/lib/webcomponentsjs/entrypoints/webcomponents-hi-sd-ce-pf-index.js,base-sample,js,26,1229,
wwi-app/wwwroot/lib/webcomponentsjs/entrypoints/webcomponents-sd-ce-index.js,base-sample,js,42,1456,
wwi-app/wwwroot/lib/webcomponentsjs/externs/webcomponents.js,base-sample,js,25,767,
wwi-app/wwwroot/lib/webcomponentsjs/gulpfile.js,base-sample,js,176,4945,
wwi-app/wwwroot/lib/webcomponentsjs/package-lock.json,base-sample,json,18276,685528,
wwi-app/wwwroot/lib/webcomponentsjs/package.json,base-sample,json,56,1508,
wwi-app/wwwroot/lib/webcomponentsjs/src/post-polyfill.js,base-sample,js,63,2201,
wwi-app/wwwroot/lib/webcomponentsjs/src/pre-polyfill.js,base-sample,js,63,1877,
wwi-app/wwwroot/lib/webcomponentsjs/src/promise.js,base-sample,js,26,1144,
wwi-app/wwwroot/lib/webcomponentsjs/src/unresolved.js,base-sample,js,31,1376,
wwi-app/wwwroot/lib/webcomponentsjs/tests/ce-import-upgrade-async.html,base-sample,html,46,1554,
wwi-app/wwwroot/lib/webcomponentsjs/tests/ce-import-upgrade.html,base-sample,html,31,1152,
wwi-app/wwwroot/lib/webcomponentsjs/tests/ce-import.html,base-sample,html,38,1466,
wwi-app/wwwroot/lib/webcomponentsjs/tests/ce-upgrade-order.html,base-sample,html,36,1337,
wwi-app/wwwroot/lib/webcomponentsjs/tests/ce-upgradedocumenttree.html,base-sample,html,56,1819,
wwi-app/wwwroot/lib/webcomponentsjs/tests/dev-loader-swizzled.html,base-sample,html,32,1369,
wwi-app/wwwroot/lib/webcomponentsjs/tests/dev-loader.html,base-sample,html,32,1343,
wwi-app/wwwroot/lib/webcomponentsjs/tests/force-polyfills.html,base-sample,html,40,1259,
wwi-app/wwwroot/lib/webcomponentsjs/tests/imports/a1-define.html,base-sample,html,32,1032,
wwi-app/wwwroot/lib/webcomponentsjs/tests/imports/a1-import.html,base-sample,html,11,600,
wwi-app/wwwroot/lib/webcomponentsjs/tests/imports/a1-instance.html,base-sample,html,12,561,
wwi-app/wwwroot/lib/webcomponentsjs/tests/imports/a1-reference.html,base-sample,html,19,893,
wwi-app/wwwroot/lib/webcomponentsjs/tests/imports/csp-import-1.html,base-sample,html,11,626,
wwi-app/wwwroot/lib/webcomponentsjs/tests/imports/csp-import-2.html,base-sample,html,10,580,
wwi-app/wwwroot/lib/webcomponentsjs/tests/imports/csp-script-1.js,base-sample,js,11,587,
wwi-app/wwwroot/lib/webcomponentsjs/tests/imports/csp-script-2.js,base-sample,js,11,587,
wwi-app/wwwroot/lib/webcomponentsjs/tests/imports/current-script.js,base-sample,js,13,672,
wwi-app/wwwroot/lib/webcomponentsjs/tests/imports/element-import-a.html,base-sample,html,11,580,
wwi-app/wwwroot/lib/webcomponentsjs/tests/imports/element-import-b.html,base-sample,html,11,580,
wwi-app/wwwroot/lib/webcomponentsjs/tests/imports/element-import.html,base-sample,html,20,715,
wwi-app/wwwroot/lib/webcomponentsjs/tests/imports/import-file.html,base-sample,html,12,587,
wwi-app/wwwroot/lib/webcomponentsjs/tests/imports/import-upgrade-order.html,base-sample,html,10,541,
wwi-app/wwwroot/lib/webcomponentsjs/tests/imports/script-1.html,base-sample,html,16,805,
wwi-app/wwwroot/lib/webcomponentsjs/tests/imports/script-2.html,base-sample,html,15,768,
wwi-app/wwwroot/lib/webcomponentsjs/tests/imports/simple-element-es5.html,base-sample,html,54,2538,
wwi-app/wwwroot/lib/webcomponentsjs/tests/imports/simple-element.html,base-sample,html,42,1352,
wwi-app/wwwroot/lib/webcomponentsjs/tests/integration-es5.html,base-sample,html,62,2473,
wwi-app/wwwroot/lib/webcomponentsjs/tests/integration.html,base-sample,html,61,2403,
wwi-app/wwwroot/lib/webcomponentsjs/tests/load.html,base-sample,html,53,2017,
wwi-app/wwwroot/lib/webcomponentsjs/tests/promise.html,base-sample,html,45,1559,
wwi-app/wwwroot/lib/webcomponentsjs/tests/runner.html,base-sample,html,35,1255,
wwi-app/wwwroot/lib/webcomponentsjs/tests/smoke.html,base-sample,html,53,1839,
wwi-app/wwwroot/lib/webcomponentsjs/tests/template-and-CE.html,base-sample,html,67,1906,
wwi-app/wwwroot/lib/webcomponentsjs/tests/template-and-imports.html,base-sample,html,58,1993,
wwi-app/wwwroot/lib/webcomponentsjs/wct.conf.json,base-sample,json,6,93,
wwi-app/wwwroot/lib/webcomponentsjs/webcomponents-hi-ce.js,base-sample,js,71,24601,
wwi-app/wwwroot/lib/webcomponentsjs/webcomponents-hi-ce.js.map,base-sample,map,1,148081,
wwi-app/wwwroot/lib/webcomponentsjs/webcomponents-hi-sd-ce.js,base-sample,js,177,72651,
wwi-app/wwwroot/lib/webcomponentsjs/webcomponents-hi-sd-ce.js.map,base-sample,map,1,454548,
wwi-app/wwwroot/lib/webcomponentsjs/webcomponents-hi.js,base-sample,js,46,10343,
wwi-app/wwwroot/lib/webcomponentsjs/webcomponents-hi.js.map,base-sample,map,1,50838,
wwi-app/wwwroot/lib/webcomponentsjs/webcomponents-lite.js,base-sample,js,197,85427,
wwi-app/wwwroot/lib/webcomponentsjs/webcomponents-lite.js.map,base-sample,map,1,536348,
wwi-app/wwwroot/lib/webcomponentsjs/webcomponents-loader.js,base-sample,js,74,3154,
wwi-app/wwwroot/lib/webcomponentsjs/webcomponents-sd-ce.js,base-sample,js,151,63609,
wwi-app/wwwroot/lib/webcomponentsjs/webcomponents-sd-ce.js.map,base-sample,map,1,405773,
wwi-app/wwwroot/public/LICENSE,base-sample,none,22,1094,
wwi-app/wwwroot/public/README.md,base-sample,md,27,1556,
wwi-app/wwwroot/public/css/blog-post.css,base-sample,css,13,390,
wwi-app/wwwroot/public/css/bootstrap.css,base-sample,css,6757,146010,
wwi-app/wwwroot/public/css/bootstrap.min.css,base-sample,css,6,121200,
wwi-app/wwwroot/public/fonts/glyphicons-halflings-regular.eot,base-sample,eot,194,20127,
wwi-app/wwwroot/public/fonts/glyphicons-halflings-regular.svg,base-sample,svg,288,108738,
wwi-app/wwwroot/public/fonts/glyphicons-halflings-regular.ttf,base-sample,ttf,953,45404,
wwi-app/wwwroot/public/fonts/glyphicons-halflings-regular.woff,base-sample,woff,186,23424,
wwi-app/wwwroot/public/fonts/glyphicons-halflings-regular.woff2,base-sample,woff2,159,18028,
wwi-app/wwwroot/public/js/bootstrap.js,base-sample,js,2377,69707,
wwi-app/wwwroot/public/js/bootstrap.min.js,base-sample,js,7,37045,
wwi-app/wwwroot/public/js/jquery.js,base-sample,js,4,95785,
wwi-azure-functions/.gitignore,base-sample,none,264,4363,
wwi-azure-functions/ODataFunctions.cs,base-sample,cs,406,21682,
wwi-azure-functions/ODataFunctions.tt,base-sample,tt,51,1812,
wwi-azure-functions/host.json,base-sample,json,3,24,
wwi-azure-functions/wwi-azure-functions.csproj,base-sample,csproj,33,1131,
wwi-dw-ssdt/README.md,base-sample,md,78,3792,
wwi-dw-ssdt/WideWorldImportersDW.sln,base-sample,sln,24,1161,
wwi-dw-ssdt/wwi-dw-ssdt/Application/Stored Procedures/Configuration_ApplyPolybase.sql,base-sample,sql,67,1654,
wwi-dw-ssdt/wwi-dw-ssdt/Application/Stored Procedures/Configuration_PopulateLargeSaleTable.sql,base-sample,sql,162,6715,
wwi-dw-ssdt/wwi-dw-ssdt/Application/Stored Procedures/Configuration_ReseedETL.sql,base-sample,sql,78,3084,
wwi-dw-ssdt/wwi-dw-ssdt/Dimension/Tables/City.sql,base-sample,sql,87,5278,
wwi-dw-ssdt/wwi-dw-ssdt/Dimension/Tables/Customer.sql,base-sample,sql,72,4324,
wwi-dw-ssdt/wwi-dw-ssdt/Dimension/Tables/Date.sql,base-sample,sql,696,26398,
wwi-dw-ssdt/wwi-dw-ssdt/Dimension/Tables/Employee.sql,base-sample,sql,62,3678,
wwi-dw-ssdt/wwi-dw-ssdt/Dimension/Tables/Payment Method.sql,base-sample,sql,47,2921,
wwi-dw-ssdt/wwi-dw-ssdt/Dimension/Tables/Stock Item.sql,base-sample,sql,117,7599,
wwi-dw-ssdt/wwi-dw-ssdt/Dimension/Tables/Supplier.sql,base-sample,sql,72,4435,
wwi-dw-ssdt/wwi-dw-ssdt/Dimension/Tables/Transaction Type.sql,base-sample,sql,47,3019,
wwi-dw-ssdt/wwi-dw-ssdt/Fact/Tables/Movement.sql,base-sample,sql,111,5667,
wwi-dw-ssdt/wwi-dw-ssdt/Fact/Tables/Order.sql,base-sample,sql,165,8436,
wwi-dw-ssdt/wwi-dw-ssdt/Fact/Tables/Purchase.sql,base-sample,sql,91,4827,
wwi-dw-ssdt/wwi-dw-ssdt/Fact/Tables/Sale.sql,base-sample,sql,169,8988,
wwi-dw-ssdt/wwi-dw-ssdt/Fact/Tables/Stock Holding.sql,base-sample,sql,68,3985,
wwi-dw-ssdt/wwi-dw-ssdt/Fact/Tables/Transaction.sql,base-sample,sql,147,8313,
wwi-dw-ssdt/wwi-dw-ssdt/Integration/Functions/GenerateDateDimensionColumns.sql,base-sample,sql,215,12756,
wwi-dw-ssdt/wwi-dw-ssdt/Integration/Stored Procedures/GetLastETLCutoffTime.sql,base-sample,sql,22,431,
wwi-dw-ssdt/wwi-dw-ssdt/Integration/Stored Procedures/GetLineageKey.sql,base-sample,sql,23,553,
wwi-dw-ssdt/wwi-dw-ssdt/Integration/Stored Procedures/MigrateStagedCityData.sql,base-sample,sql,59,1885,
wwi-dw-ssdt/wwi-dw-ssdt/Integration/Stored Procedures/MigrateStagedCustomerData.sql,base-sample,sql,57,1849,
wwi-dw-ssdt/wwi-dw-ssdt/Integration/Stored Procedures/MigrateStagedEmployeeData.sql,base-sample,sql,54,1746,
wwi-dw-ssdt/wwi-dw-ssdt/Integration/Stored Procedures/MigrateStagedMovementData.sql,base-sample,sql,82,4152,
wwi-dw-ssdt/wwi-dw-ssdt/Integration/Stored Procedures/MigrateStagedOrderData.sql,base-sample,sql,86,4184,
wwi-dw-ssdt/wwi-dw-ssdt/Integration/Stored Procedures/MigrateStagedPaymentMethodData.sql,base-sample,sql,54,1764,
wwi-dw-ssdt/wwi-dw-ssdt/Integration/Stored Procedures/MigrateStagedPurchaseData.sql,base-sample,sql,64,2658,
wwi-dw-ssdt/wwi-dw-ssdt/Integration/Stored Procedures/MigrateStagedSaleData.sql,base-sample,sql,84,4335,
wwi-dw-ssdt/wwi-dw-ssdt/Integration/Stored Procedures/MigrateStagedStockHoldingData.sql,base-sample,sql,54,1920,
wwi-dw-ssdt/wwi-dw-ssdt/Integration/Stored Procedures/MigrateStagedStockItemData.sql,base-sample,sql,60,2183,
wwi-dw-ssdt/wwi-dw-ssdt/Integration/Stored Procedures/MigrateStagedSupplierData.sql,base-sample,sql,56,1848,
wwi-dw-ssdt/wwi-dw-ssdt/Integration/Stored Procedures/MigrateStagedTransactionData.sql,base-sample,sql,80,4387,
wwi-dw-ssdt/wwi-dw-ssdt/Integration/Stored Procedures/MigrateStagedTransactionTypeData.sql,base-sample,sql,54,1794,
wwi-dw-ssdt/wwi-dw-ssdt/Integration/Stored Procedures/PopulateDateDimensionForYear.sql,base-sample,sql,160,6719,
wwi-dw-ssdt/wwi-dw-ssdt/Integration/Tables/City_Staging.sql,base-sample,sql,82,5074,
wwi-dw-ssdt/wwi-dw-ssdt/Integration/Tables/Customer_Staging.sql,base-sample,sql,15,749,
wwi-dw-ssdt/wwi-dw-ssdt/Integration/Tables/ETL Cutoff.sql,base-sample,sql,18,933,
wwi-dw-ssdt/wwi-dw-ssdt/Integration/Tables/Employee_Staging.sql,base-sample,sql,13,649,
wwi-dw-ssdt/wwi-dw-ssdt/Integration/Tables/Lineage.sql,base-sample,sql,38,2444,
wwi-dw-ssdt/wwi-dw-ssdt/Integration/Tables/Movement_Staging.sql,base-sample,sql,20,1073,
wwi-dw-ssdt/wwi-dw-ssdt/Integration/Tables/Order_Staging.sql,base-sample,sql,30,1424,
wwi-dw-ssdt/wwi-dw-ssdt/Integration/Tables/PaymentMethod_Staging.sql,base-sample,sql,10,531,
wwi-dw-ssdt/wwi-dw-ssdt/Integration/Tables/Purchase_Staging.sql,base-sample,sql,18,857,
wwi-dw-ssdt/wwi-dw-ssdt/Integration/Tables/Sale_Staging.sql,base-sample,sql,31,1573,
wwi-dw-ssdt/wwi-dw-ssdt/Integration/Tables/StockHolding_Staging.sql,base-sample,sql,14,733,
wwi-dw-ssdt/wwi-dw-ssdt/Integration/Tables/StockItem_Staging.sql,base-sample,sql,24,1305,
wwi-dw-ssdt/wwi-dw-ssdt/Integration/Tables/Supplier_Staging.sql,base-sample,sql,15,745,
wwi-dw-ssdt/wwi-dw-ssdt/Integration/Tables/TransactionType_Staging.sql,base-sample,sql,10,547,
wwi-dw-ssdt/wwi-dw-ssdt/Integration/Tables/Transaction_Staging.sql,base-sample,sql,28,1530,
wwi-dw-ssdt/wwi-dw-ssdt/PostDeploymentScripts/Script.PostDeployment1.sql,base-sample,sql,132,5019,
wwi-dw-ssdt/wwi-dw-ssdt/Security/Application.sql,base-sample,sql,7,216,
wwi-dw-ssdt/wwi-dw-ssdt/Security/Dimension.sql,base-sample,sql,7,216,
wwi-dw-ssdt/wwi-dw-ssdt/Security/Fact.sql,base-sample,sql,7,201,
wwi-dw-ssdt/wwi-dw-ssdt/Security/Integration.sql,base-sample,sql,7,220,
wwi-dw-ssdt/wwi-dw-ssdt/Security/PowerBI.sql,base-sample,sql,7,268,
wwi-dw-ssdt/wwi-dw-ssdt/Security/Reports.sql,base-sample,sql,7,259,
wwi-dw-ssdt/wwi-dw-ssdt/Security/Sequences.sql,base-sample,sql,7,235,
wwi-dw-ssdt/wwi-dw-ssdt/Security/Website.sql,base-sample,sql,7,262,
wwi-dw-ssdt/wwi-dw-ssdt/Sequences/Sequences/CityKey.sql,base-sample,sql,5,90,
wwi-dw-ssdt/wwi-dw-ssdt/Sequences/Sequences/CustomerKey.sql,base-sample,sql,5,94,
wwi-dw-ssdt/wwi-dw-ssdt/Sequences/Sequences/EmployeeKey.sql,base-sample,sql,5,94,
wwi-dw-ssdt/wwi-dw-ssdt/Sequences/Sequences/LineageKey.sql,base-sample,sql,5,93,
wwi-dw-ssdt/wwi-dw-ssdt/Sequences/Sequences/PaymentMethodKey.sql,base-sample,sql,5,99,
wwi-dw-ssdt/wwi-dw-ssdt/Sequences/Sequences/StockItemKey.sql,base-sample,sql,5,95,
wwi-dw-ssdt/wwi-dw-ssdt/Sequences/Sequences/SupplierKey.sql,base-sample,sql,5,94,
wwi-dw-ssdt/wwi-dw-ssdt/Sequences/Sequences/TransactionTypeKey.sql,base-sample,sql,5,101,
wwi-dw-ssdt/wwi-dw-ssdt/Sequences/Stored Procedures/ReseedAllSequences.sql,base-sample,sql,15,1531,
wwi-dw-ssdt/wwi-dw-ssdt/Sequences/Stored Procedures/ReseedSequenceBeyondTableValues.sql,base-sample,sql,34,1378,
wwi-dw-ssdt/wwi-dw-ssdt/Storage/PF_Date.sql,base-sample,sql,4,220,
wwi-dw-ssdt/wwi-dw-ssdt/Storage/PS_Date.sql,base-sample,sql,4,170,
wwi-dw-ssdt/wwi-dw-ssdt/Storage/USERDATA.sql,base-sample,sql,3,67,
wwi-dw-ssdt/wwi-dw-ssdt/Storage/WWIDW_MemoryOptimized_Data.sql,base-sample,sql,3,116,
wwi-dw-ssdt/wwi-dw-ssdt/WideWorldImportersDW.publish.xml,base-sample,xml,12,764,
wwi-dw-ssdt/wwi-dw-ssdt/WideWorldImportersDW.sqlproj,base-sample,sqlproj,166,9356,
wwi-dw-ssdt/wwi-dw-ssdt/dbo/Tables/SampleVersion.sql,base-sample,sql,12,320,
wwi-sample.sln,repository,sln,74,5299,
wwi-ssasmd/README.md,base-sample,md,79,3428,
wwi-ssasmd/wwi-ssasmd.sln,base-sample,sln,20,931,
wwi-ssasmd/wwi-ssasmd/City.dim,base-sample,dim,531,25532,
wwi-ssasmd/wwi-ssasmd/Customer.dim,base-sample,dim,280,14077,
wwi-ssasmd/wwi-ssasmd/Date-DESKTOP-OS5I5AQ.dim,base-sample,dim,637,30243,
wwi-ssasmd/wwi-ssasmd/Date-ThinkerPad.dim,base-sample,dim,637,30243,
wwi-ssasmd/wwi-ssasmd/Date.dim,base-sample,dim,1200,57580,
wwi-ssasmd/wwi-ssasmd/Employee.dim,base-sample,dim,235,12182,
wwi-ssasmd/wwi-ssasmd/Payment Method.dim,base-sample,dim,123,7446,
wwi-ssasmd/wwi-ssasmd/Purchase Finalized.dim,base-sample,dim,125,7481,
wwi-ssasmd/wwi-ssasmd/Stock Item.dim,base-sample,dim,185,10408,
wwi-ssasmd/wwi-ssasmd/Supplier.dim,base-sample,dim,216,11138,
wwi-ssasmd/wwi-ssasmd/Transaction Finalized.dim,base-sample,dim,125,7481,
wwi-ssasmd/wwi-ssasmd/Transaction Type.dim,base-sample,dim,123,7474,
wwi-ssasmd/wwi-ssasmd/WWI-SSASMD.database,base-sample,database,17,1782,
wwi-ssasmd/wwi-ssasmd/Wide World Importers DW-DESKTOP-OS5I5AQ.ds,base-sample,ds,14,1878,
wwi-ssasmd/wwi-ssasmd/Wide World Importers DW-DESKTOP-OS5I5AQ.dsv,base-sample,dsv,1409,123590,
wwi-ssasmd/wwi-ssasmd/Wide World Importers DW-ThinkerPad.ds,base-sample,ds,14,1878,
wwi-ssasmd/wwi-ssasmd/Wide World Importers DW-ThinkerPad.dsv,base-sample,dsv,1409,123590,
wwi-ssasmd/wwi-ssasmd/Wide World Importers DW.dsv,base-sample,dsv,1564,136400,
wwi-ssasmd/wwi-ssasmd/Wide World Importers-DESKTOP-OS5I5AQ.cube,base-sample,cube,2500,133326,
wwi-ssasmd/wwi-ssasmd/Wide World Importers-ThinkerPad.cube,base-sample,cube,2500,133326,
wwi-ssasmd/wwi-ssasmd/Wide World Importers.cube,base-sample,cube,2671,142798,
wwi-ssasmd/wwi-ssasmd/Wide World Importers.partitions,base-sample,partitions,105,5737,
wwi-ssasmd/wwi-ssasmd/WideWorldImportersDW.ds,base-sample,ds,14,1873,
wwi-ssasmd/wwi-ssasmd/WideWorldImportersMultidimensionalCube.dwproj,base-sample,dwproj,103,5902,
wwi-ssdt/README.md,base-sample,md,98,6179,
wwi-ssdt/WideWorldImporters.sln,base-sample,sln,24,1154,
wwi-ssdt/wwi-ssdt/.gitignore,base-sample,none,2,11,
wwi-ssdt/wwi-ssdt/Application/Functions/DetermineCustomerAccess.sql,base-sample,sql,19,876,
wwi-ssdt/wwi-ssdt/Application/Stored Procedures/AddRoleMemberIfNonexistent.sql,base-sample,sql,35,1198,
wwi-ssdt/wwi-ssdt/Application/Stored Procedures/Configuration_ApplyAuditing.sql,base-sample,sql,77,2482,
wwi-ssdt/wwi-ssdt/Application/Stored Procedures/Configuration_ApplyColumnstoreIndexing.sql,base-sample,sql,94,3097,
wwi-ssdt/wwi-ssdt/Application/Stored Procedures/Configuration_ApplyFullTextIndexing.sql,base-sample,sql,190,6237,
wwi-ssdt/wwi-ssdt/Application/Stored Procedures/Configuration_ApplyPartitioning.sql,base-sample,sql,227,6273,
wwi-ssdt/wwi-ssdt/Application/Stored Procedures/Configuration_ApplyRowLevelSecurity.sql,base-sample,sql,55,1937,
wwi-ssdt/wwi-ssdt/Application/Stored Procedures/Configuration_ConfigureForEnterpriseEdition.sql,base-sample,sql,14,340,
wwi-ssdt/wwi-ssdt/Application/Stored Procedures/Configuration_DisableInMemory.sql,base-sample,sql,476,18292,
wwi-ssdt/wwi-ssdt/Application/Stored Procedures/Configuration_EnableInMemory.sql,base-sample,sql,493,19109,
wwi-ssdt/wwi-ssdt/Application/Stored Procedures/Configuration_PrepareForAzureStandard.sql,base-sample,sql,9,274,
wwi-ssdt/wwi-ssdt/Application/Stored Procedures/Configuration_RemoveAuditing.sql,base-sample,sql,51,1392,
wwi-ssdt/wwi-ssdt/Application/Stored Procedures/Configuration_RemoveColumnstoreIndexing.sql,base-sample,sql,91,3072,
wwi-ssdt/wwi-ssdt/Application/Stored Procedures/Configuration_RemoveRowLevelSecurity.sql,base-sample,sql,25,661,
wwi-ssdt/wwi-ssdt/Application/Stored Procedures/CreateRoleIfNonexistent.sql,base-sample,sql,25,594,
wwi-ssdt/wwi-ssdt/Application/Tables/Cities.sql,base-sample,sql,49,3364,
wwi-ssdt/wwi-ssdt/Application/Tables/Cities_Archive.sql,base-sample,sql,16,666,
wwi-ssdt/wwi-ssdt/Application/Tables/Countries.sql,base-sample,sql,71,5178,
wwi-ssdt/wwi-ssdt/Application/Tables/Countries_Archive.sql,base-sample,sql,22,1017,
wwi-ssdt/wwi-ssdt/Application/Tables/DeliveryMethods.sql,base-sample,sql,25,1988,
wwi-ssdt/wwi-ssdt/Application/Tables/DeliveryMethods_Archive.sql,base-sample,sql,13,474,
wwi-ssdt/wwi-ssdt/Application/Tables/Logs.sql,base-sample,sql,33,1749,
wwi-ssdt/wwi-ssdt/Application/Tables/PaymentMethods.sql,base-sample,sql,25,1951,
wwi-ssdt/wwi-ssdt/Application/Tables/PaymentMethods_Archive.sql,base-sample,sql,13,466,
wwi-ssdt/wwi-ssdt/Application/Tables/People.sql,base-sample,sql,143,9178,
wwi-ssdt/wwi-ssdt/Application/Tables/People_Archive.sql,base-sample,sql,29,1342,
wwi-ssdt/wwi-ssdt/Application/Tables/StateProvinces.sql,base-sample,sql,69,4876,
wwi-ssdt/wwi-ssdt/Application/Tables/StateProvinces_Archive.sql,base-sample,sql,18,808,
wwi-ssdt/wwi-ssdt/Application/Tables/SystemParameters.sql,base-sample,sql,86,5817,
wwi-ssdt/wwi-ssdt/Application/Tables/TransactionTypes.sql,base-sample,sql,25,1975,
wwi-ssdt/wwi-ssdt/Application/Tables/TransactionTypes_Archive.sql,base-sample,sql,13,482,
wwi-ssdt/wwi-ssdt/DataLoadSimulation/Functions/GetAreaCode.sql,base-sample,sql,30,587,
wwi-ssdt/wwi-ssdt/DataLoadSimulation/Functions/GetBogativePhoneNumber.sql,base-sample,sql,30,616,
wwi-ssdt/wwi-ssdt/DataLoadSimulation/Functions/GetCityLocation.sql,base-sample,sql,25,398,
wwi-ssdt/wwi-ssdt/DataLoadSimulation/Functions/GetCustomerCount.sql,base-sample,sql,26,563,
wwi-ssdt/wwi-ssdt/DataLoadSimulation/Functions/GetDeliveryMethodID.sql,base-sample,sql,25,577,
wwi-ssdt/wwi-ssdt/DataLoadSimulation/Functions/GetPaymentMethodID.sql,base-sample,sql,24,558,
wwi-ssdt/wwi-ssdt/DataLoadSimulation/Functions/GetPersonID.sql,base-sample,sql,25,472,
wwi-ssdt/wwi-ssdt/DataLoadSimulation/Functions/GetStateProvinceID.sql,base-sample,sql,23,528,
wwi-ssdt/wwi-ssdt/DataLoadSimulation/Functions/GetSupplierCategoryID.sql,base-sample,sql,27,596,
wwi-ssdt/wwi-ssdt/DataLoadSimulation/Functions/GetTransactionTypeID.sql,base-sample,sql,24,590,
wwi-ssdt/wwi-ssdt/DataLoadSimulation/Stored Procedures/ActivateWebsiteLogons.sql,base-sample,sql,58,1993,
wwi-ssdt/wwi-ssdt/DataLoadSimulation/Stored Procedures/AddCustomers.sql,base-sample,sql,173,7427,
wwi-ssdt/wwi-ssdt/DataLoadSimulation/Stored Procedures/AddSpecialDeals.sql,base-sample,sql,47,1735,
wwi-ssdt/wwi-ssdt/DataLoadSimulation/Stored Procedures/AddStockItems.sql,base-sample,sql,91,12246,
wwi-ssdt/wwi-ssdt/DataLoadSimulation/Stored Procedures/ChangePasswords.sql,base-sample,sql,55,1926,
wwi-ssdt/wwi-ssdt/DataLoadSimulation/Stored Procedures/CreateCustomerOrders.sql,base-sample,sql,114,4377,
wwi-ssdt/wwi-ssdt/DataLoadSimulation/Stored Procedures/DailyProcessToCreateHistory.sql,base-sample,sql,455,15800,
wwi-ssdt/wwi-ssdt/DataLoadSimulation/Stored Procedures/DeactivateTemporalTablesBeforeDataLoad.sql,base-sample,sql,705,50102,
wwi-ssdt/wwi-ssdt/DataLoadSimulation/Stored Procedures/GetBogativePostalCode.sql,base-sample,sql,48,1287,
wwi-ssdt/wwi-ssdt/DataLoadSimulation/Stored Procedures/GetBuyingGroupDomain.sql,base-sample,sql,79,6517,
wwi-ssdt/wwi-ssdt/DataLoadSimulation/Stored Procedures/GetFicticiousName.sql,base-sample,sql,47,1489,
wwi-ssdt/wwi-ssdt/DataLoadSimulation/Stored Procedures/GetRandomBuyingGroup.sql,base-sample,sql,29,785,
wwi-ssdt/wwi-ssdt/DataLoadSimulation/Stored Procedures/GetRandomBuyingGroupNotInUse.sql,base-sample,sql,84,3122,
wwi-ssdt/wwi-ssdt/DataLoadSimulation/Stored Procedures/GetRandomCity.sql,base-sample,sql,46,1526,
wwi-ssdt/wwi-ssdt/DataLoadSimulation/Stored Procedures/GetRandomCustomer.sql,base-sample,sql,36,931,
wwi-ssdt/wwi-ssdt/DataLoadSimulation/Stored Procedures/GetRandomCustomerCategory.sql,base-sample,sql,34,898,
wwi-ssdt/wwi-ssdt/DataLoadSimulation/Stored Procedures/GetRandomDeliveryMethod.sql,base-sample,sql,28,657,
wwi-ssdt/wwi-ssdt/DataLoadSimulation/Stored Procedures/GetRandomEmployeePerson.sql,base-sample,sql,32,669,
wwi-ssdt/wwi-ssdt/DataLoadSimulation/Stored Procedures/GetRandomPaymentDays.sql,base-sample,sql,34,1115,
wwi-ssdt/wwi-ssdt/DataLoadSimulation/Stored Procedures/GetRandomSalesPersonID.sql,base-sample,sql,31,666,
wwi-ssdt/wwi-ssdt/DataLoadSimulation/Stored Procedures/GetRandomSecondaryAddress.sql,base-sample,sql,59,1482,
wwi-ssdt/wwi-ssdt/DataLoadSimulation/Stored Procedures/GetRandomStockItemToAdjust.sql,base-sample,sql,31,715,
wwi-ssdt/wwi-ssdt/DataLoadSimulation/Stored Procedures/GetRandomStreet.sql,base-sample,sql,36,1095,
